doc_id,company,source_type,source_name,publish_date,text,engagement,url
CBMiggFBVV95cUxPUklROTcwTllBeG03UTdNN3BBQkhVMi1XNXZhY2RZLVZ6R1NXXzRWQ0RldTAydGkxM1hyOUJnS3RpUmNiUkpDNFg4RXRfamxrUzY3QW5UYmk3SnpGamhPcVU5SU9zYVJQSjd1dHdxN1A2U0JKQjdJT1pLTkFaX3J0d2tn0gGHAUFVX3lxTE1vX2JQVVJuWHdidnZnRERsWXhNTEJtc0hqQjhmM3h5T05WaDdtSXFrMVNfODhMTHlsZ0ZHSnk0azNJM1VHdmpLcFg2TkoyZzlITzZMT0VZRWc5SzRCZEREWll4WmJ0cWdGT0ZCOFdSS1JVYlhIa1pHWGYyc2Mwb2JZWEJFRVlRQQ,Meta,news,CNBC,2025-10-22 07:00:00,Meta AI layoffs latest signal tech's hottest career path may end with more risk than riches - CNBC,0,https://news.google.com/rss/articles/CBMiggFBVV95cUxPUklROTcwTllBeG03UTdNN3BBQkhVMi1XNXZhY2RZLVZ6R1NXXzRWQ0RldTAydGkxM1hyOUJnS3RpUmNiUkpDNFg4RXRfamxrUzY3QW5UYmk3SnpGamhPcVU5SU9zYVJQSjd1dHdxN1A2U0JKQjdJT1pLTkFaX3J0d2tn0gGHAUFVX3lxTE1vX2JQVVJuWHdidnZnRERsWXhNTEJtc0hqQjhmM3h5T05WaDdtSXFrMVNfODhMTHlsZ0ZHSnk0azNJM1VHdmpLcFg2TkoyZzlITzZMT0VZRWc5SzRCZEREWll4WmJ0cWdGT0ZCOFdSS1JVYlhIa1pHWGYyc2Mwb2JZWEJFRVlRQQ?oc=5
CBMioAFBVV95cUxPUWZxZGVwRmstVUo0Z2NPbWl0NWdtY1BRaGRwRUFxNUxIZVFpUUxVc19EVXRWNjB0SEdoVmhSWWF2Vm10dzgzbzkyMmdvcHljTFEwRlVMcFRiOHhJZENBQzFVTGNMc0dzWWJaVmw1dmVDSHFpT19YZzZqa3RsSWJzS1lZZi10QkZrRGpjMnZIenZ5cWV6Z0U4VlRvejQtUDNZ,Meta,news,Business Insider,2025-10-05 07:00:00,I got laid off from my Big Tech job. It led me to do work I love. - Business Insider,0,https://news.google.com/rss/articles/CBMioAFBVV95cUxPUWZxZGVwRmstVUo0Z2NPbWl0NWdtY1BRaGRwRUFxNUxIZVFpUUxVc19EVXRWNjB0SEdoVmhSWWF2Vm10dzgzbzkyMmdvcHljTFEwRlVMcFRiOHhJZENBQzFVTGNMc0dzWWJaVmw1dmVDSHFpT19YZzZqa3RsSWJzS1lZZi10QkZrRGpjMnZIenZ5cWV6Z0U4VlRvejQtUDNZ?oc=5
CBMihAFBVV95cUxNWWg2cUNyRXhEVzdOLXNkdE9JY3g3dGpTR0dMZ1VhOHU0Zkg2Z3RtQjBxVDBiWm9fNUV6ei16bFBxankteVpaRDU3NFktRzVlQlNUWUlTV2ZOeEIzZHd6bWdPZFdFN3g3aVVrQndsR3FaNGR2bmRrOElvWXJodHQ3QVAtWGY,Meta,news,FinAi News,2025-11-04 08:00:00,Laid-off Meta workers may have future in FinAi - FinAi News,0,https://news.google.com/rss/articles/CBMihAFBVV95cUxNWWg2cUNyRXhEVzdOLXNkdE9JY3g3dGpTR0dMZ1VhOHU0Zkg2Z3RtQjBxVDBiWm9fNUV6ei16bFBxankteVpaRDU3NFktRzVlQlNUWUlTV2ZOeEIzZHd6bWdPZFdFN3g3aVVrQndsR3FaNGR2bmRrOElvWXJodHQ3QVAtWGY?oc=5
CBMiS0FVX3lxTE1aZzZNSmpJX3oxby1tSU4wYWpTa3Z1YXRUVFdPSnhQbTJ3Uk5LVE1YdEtqQWFqNGxLNHpDV2RKTUNLOWhURjVMR0dhSdIBQkFVX3lxTE5jdnZ5ZzlzR0ZVNWRYcFdsZWpFVVl1d2RIdTJKZkZuWkR1QVlaWXlyU0ZRQWZ3c1BWbVBMMHNkWXlCZw,Meta,news,VOI.id,2025-02-10 08:00:00,"Meta Starts Layoffs Of Thousands Of Employees In Dozens Of Countries, Asia Including - VOI.id",0,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1aZzZNSmpJX3oxby1tSU4wYWpTa3Z1YXRUVFdPSnhQbTJ3Uk5LVE1YdEtqQWFqNGxLNHpDV2RKTUNLOWhURjVMR0dhSdIBQkFVX3lxTE5jdnZ5ZzlzR0ZVNWRYcFdsZWpFVVl1d2RIdTJKZkZuWkR1QVlaWXlyU0ZRQWZ3c1BWbVBMMHNkWXlCZw?oc=5
CBMirAFBVV95cUxOVXpibll3M0FPV0pNSkhjOGYxcEpDQTVfOWVUVms4NHEyZ2tmc0o2YklSU2R4Sy1idWdac3NPai1WazRydEc1U2N0Y3cxM2dMa3g1MV8yN09WM0hoRjItSmhVY2RocVppU2h5UUtQbEVucnBWZE11azd5cE1POWNNTTlKN09ORUVFbWVKSVI0UVpzMjNNeE1udDZyQndhVWhyUVNOUjBiOVZBcUU40gG0AUFVX3lxTE9sZUhfb1YtRHpCMmZ6SDdiMzFxQ3lrb1hhdEpHTkVST3BkeGsycWJTRUl5U2stMVZhWm1TN2NMR2dTdlNYZDZNMXBrWlBKbHVIckplV2ZFc1NCamdHM1NNVmhRQ25Rd3dDMEJ3VXNQWmtKN0R1aGI1RVF0Z21fOTF6MkpHaWQ4R2lfalRIOXVRbUEzVTJQMHVyelU5cFlCR0RucnF0aTVWQS1rRDBOQmI1ZlFCRQ,Meta,news,NDTV,2025-12-04 08:00:00,"Mark Zuckerberg Plans 30% Budget Cuts To Build Metaverse, Layoffs Loom - NDTV",0,https://news.google.com/rss/articles/CBMirAFBVV95cUxOVXpibll3M0FPV0pNSkhjOGYxcEpDQTVfOWVUVms4NHEyZ2tmc0o2YklSU2R4Sy1idWdac3NPai1WazRydEc1U2N0Y3cxM2dMa3g1MV8yN09WM0hoRjItSmhVY2RocVppU2h5UUtQbEVucnBWZE11azd5cE1POWNNTTlKN09ORUVFbWVKSVI0UVpzMjNNeE1udDZyQndhVWhyUVNOUjBiOVZBcUU40gG0AUFVX3lxTE9sZUhfb1YtRHpCMmZ6SDdiMzFxQ3lrb1hhdEpHTkVST3BkeGsycWJTRUl5U2stMVZhWm1TN2NMR2dTdlNYZDZNMXBrWlBKbHVIckplV2ZFc1NCamdHM1NNVmhRQ25Rd3dDMEJ3VXNQWmtKN0R1aGI1RVF0Z21fOTF6MkpHaWQ4R2lfalRIOXVRbUEzVTJQMHVyelU5cFlCR0RucnF0aTVWQS1rRDBOQmI1ZlFCRQ?oc=5
CBMiqgFBVV95cUxPcDN6eWJFYklpa0U1a0hfUV9ITmE0QXFFQWtlYWRvelVNak41YXB3WmZiZWFYUUpheUtLa3lvZGlnd0xqNkpVdzdBYmN2NFp0dDh3cjdjUzgxS0lvTVJjNHNJdUpkZU00ancwWnFMNkh3NEhpbTh2MDNlTldwdEZFUnV2c2VfMUk4eVB6djRiMmlrRmtXWDB0SnpuTTFsR0hoX0JGMWJjck05UQ,Meta,news,The New York Times,2025-10-22 07:00:00,Meta Cuts 600 Jobs at A.I. Superintelligence Labs - The New York Times,0,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPcDN6eWJFYklpa0U1a0hfUV9ITmE0QXFFQWtlYWRvelVNak41YXB3WmZiZWFYUUpheUtLa3lvZGlnd0xqNkpVdzdBYmN2NFp0dDh3cjdjUzgxS0lvTVJjNHNJdUpkZU00ancwWnFMNkh3NEhpbTh2MDNlTldwdEZFUnV2c2VfMUk4eVB6djRiMmlrRmtXWDB0SnpuTTFsR0hoX0JGMWJjck05UQ?oc=5
CBMiaEFVX3lxTE40TWNHN0xPc0U2ODM5TF8wQ0xJZXFDblNQemRxOWttWDlGb2lvbXVXSW41RGxBTDAtYjgyWHJuSHJLQ0tfcWNpQTBZS3MtSXlhZjRFSE1IQ1otSXZXcEdzaW02Y3p5MXdW,Meta,news,TechCrunch,2025-12-12 08:00:00,A comprehensive list of 2025 tech layoffs - TechCrunch,0,https://news.google.com/rss/articles/CBMiaEFVX3lxTE40TWNHN0xPc0U2ODM5TF8wQ0xJZXFDblNQemRxOWttWDlGb2lvbXVXSW41RGxBTDAtYjgyWHJuSHJLQ0tfcWNpQTBZS3MtSXlhZjRFSE1IQ1otSXZXcEdzaW02Y3p5MXdW?oc=5
CBMi0gFBVV95cUxNeGluSnJweWs5RFpxUHVxbG9rbG0zd0NoNmJrYXVRYzJYWXh6QTk2Z2lDS2UzVGg3eTl5VXYxRUpYVkdzNnZvM0VKMjYxRUxjNngyN3c5M28ySG9PNmx3aE53WGtVQ1FfZzZqdDdmQVpKSDRCRy1NZUhHN2s4N09jTDJFOTJNYS1QNTBLcG1ULTRGZFhESVRMZnY4Wjc4dHNRREVvTlZPX29MX0tqdEpNT0dFMnhWakdkakp5b0d6ZDhHWU9HemlqY0NVbDRGMWtUakHSAdcBQVVfeXFMTmFEUURQZWh2WU1RcDl6ME1UVUc2eFRRbDB0LV95T20zOE9lT29iNEY4Rnh4c0loaldmRUo5NmhtQndnRWZGTnc1QkVxeXI3ODRPR1pSUm9ULW54MUpqcFBTUGVQakVjbThuNUZxV195NmR3Z2hYNHU1cXQ5RTF5UGpFbS1qb21mYmZ6RUQ2cmhwSlRWTTBpMmdaTGdOeWpCb1k3YmM1VXNnai1GWmJmUDREYnhnUnBSRlBRTFl5WkFrSGg1a3VpSEEybDZNeEJ3eDhjeGFLcDg,Meta,news,The Economic Times,2025-12-04 08:00:00,Meta to slash Metaverse budget by 30%; potential layoffs loom: Report - The Economic Times,0,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNeGluSnJweWs5RFpxUHVxbG9rbG0zd0NoNmJrYXVRYzJYWXh6QTk2Z2lDS2UzVGg3eTl5VXYxRUpYVkdzNnZvM0VKMjYxRUxjNngyN3c5M28ySG9PNmx3aE53WGtVQ1FfZzZqdDdmQVpKSDRCRy1NZUhHN2s4N09jTDJFOTJNYS1QNTBLcG1ULTRGZFhESVRMZnY4Wjc4dHNRREVvTlZPX29MX0tqdEpNT0dFMnhWakdkakp5b0d6ZDhHWU9HemlqY0NVbDRGMWtUakHSAdcBQVVfeXFMTmFEUURQZWh2WU1RcDl6ME1UVUc2eFRRbDB0LV95T20zOE9lT29iNEY4Rnh4c0loaldmRUo5NmhtQndnRWZGTnc1QkVxeXI3ODRPR1pSUm9ULW54MUpqcFBTUGVQakVjbThuNUZxV195NmR3Z2hYNHU1cXQ5RTF5UGpFbS1qb21mYmZ6RUQ2cmhwSlRWTTBpMmdaTGdOeWpCb1k3YmM1VXNnai1GWmJmUDREYnhnUnBSRlBRTFl5WkFrSGg1a3VpSEEybDZNeEJ3eDhjeGFLcDg?oc=5
CBMiwAFBVV95cUxOcmZPUlIzMk9WVUZ1RHV2bHJHVnQ3alBBeDhXTm5RMHdrOVIwelJTdEFpN0MxQmU3RFNCajJqeE1TWDFfREpYakc0Q1NmVnd2R0VRWmE4b0dzV3BJZlNmdC1vU292ZDZEUXhCb2R3NTI5M0xoSTNaYThvRG9Gb01Kck9QTm83dEtCbUdGckdqUHJnSWNhSldrUUZEcFNkdnpteU5QdjZ1dWQwaEVGdHdJbk9PUmZvRThqWlpkNTBaeTE,Meta,news,The American Bazaar,2025-10-29 07:00:00,"Meta announces more layoffs, names Vishal Shah to key AI leadership role - The American Bazaar",0,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOcmZPUlIzMk9WVUZ1RHV2bHJHVnQ3alBBeDhXTm5RMHdrOVIwelJTdEFpN0MxQmU3RFNCajJqeE1TWDFfREpYakc0Q1NmVnd2R0VRWmE4b0dzV3BJZlNmdC1vU292ZDZEUXhCb2R3NTI5M0xoSTNaYThvRG9Gb01Kck9QTm83dEtCbUdGckdqUHJnSWNhSldrUUZEcFNkdnpteU5QdjZ1dWQwaEVGdHdJbk9PUmZvRThqWlpkNTBaeTE?oc=5
CBMitAFBVV95cUxPT3pyb0s1Qjg1UzAxejRlTldzZ2VlVWxzSmZfQkhGWFpOUU5kb0lKQXVPVnhCcjZKXzhjQ0h4VFJNWTA0MVBGcW93Rjd4ZDJ3U2o3amdQQ3ZHS21Wa2FGU1E1bVEzTDd0Qkg3R3BVenVCWXJ6ZFlYQTJzSTRVWXlwYmtpcmlGYXlweEQwUTF4alNEdWUwUXFoU21PR0JkQjlzbUR6YkZRYlJCV1kyYUhySVdfeG4,Meta,news,Business Post,2025-12-20 21:10:41,Hundreds of Meta AI contractors vote to strike over layoffs at CPL-owned Covalen - Business Post,0,https://news.google.com/rss/articles/CBMitAFBVV95cUxPT3pyb0s1Qjg1UzAxejRlTldzZ2VlVWxzSmZfQkhGWFpOUU5kb0lKQXVPVnhCcjZKXzhjQ0h4VFJNWTA0MVBGcW93Rjd4ZDJ3U2o3amdQQ3ZHS21Wa2FGU1E1bVEzTDd0Qkg3R3BVenVCWXJ6ZFlYQTJzSTRVWXlwYmtpcmlGYXlweEQwUTF4alNEdWUwUXFoU21PR0JkQjlzbUR6YkZRYlJCV1kyYUhySVdfeG4?oc=5
CBMiqAFBVV95cUxPN3M0ckZHLV9wZXN0bVRqZlpJNUpsV1VZMmJ5S2FNVDh5cXduTGJWZnBEdFVjZHVTMEw0X0NVd1pLR2lNcTcwRnBKWC1FQzlTMWE3c1FDZkRKTllGSmtBQ2U3OWVjU3UxVXp2a1JUWHFaS3JtWXhEMFZxemRQMjVwZV85aUd3OHp4VWxwbUlfSTBmeEh1VHZFU2swcUpjbjhydGtBcTE1ZWY,Meta,news,GeekWire,2025-10-27 07:00:00,"Filing: Meta’s AI layoffs hit Washington offices in Bellevue, Seattle, Redmond - GeekWire",0,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPN3M0ckZHLV9wZXN0bVRqZlpJNUpsV1VZMmJ5S2FNVDh5cXduTGJWZnBEdFVjZHVTMEw0X0NVd1pLR2lNcTcwRnBKWC1FQzlTMWE3c1FDZkRKTllGSmtBQ2U3OWVjU3UxVXp2a1JUWHFaS3JtWXhEMFZxemRQMjVwZV85aUd3OHp4VWxwbUlfSTBmeEh1VHZFU2swcUpjbjhydGtBcTE1ZWY?oc=5
CBMisAFBVV95cUxPS1ZWajNWUl9pTmM1ZmlkdFRLcjZqRF9hdkszRmNHd0xmc3Y5Zk1tUHRnTGlzem5KeW5xUVZGaXVOQUVIem1zbzhzakVWM2Q1c3d6N1Z1T0RwUmUwcGxhbXhkN2x5eVJDQVRnSFBURGRTUmszV28yTEZhMThLaHVncWRqbnZWdkVOYzMtMUdtUHpKLTc5UzJfZlFTdVRPVmwzMjBlNzYyemU5a3YxOU9tXw,Meta,news,New York Post,2025-12-17 18:08:00,Meta’s billionaire AI star Alexandr Wang thinks boss Mark Zuckerberg’s micromanaging is ‘suffocating’: report - New York Post,0,https://news.google.com/rss/articles/CBMisAFBVV95cUxPS1ZWajNWUl9pTmM1ZmlkdFRLcjZqRF9hdkszRmNHd0xmc3Y5Zk1tUHRnTGlzem5KeW5xUVZGaXVOQUVIem1zbzhzakVWM2Q1c3d6N1Z1T0RwUmUwcGxhbXhkN2x5eVJDQVRnSFBURGRTUmszV28yTEZhMThLaHVncWRqbnZWdkVOYzMtMUdtUHpKLTc5UzJfZlFTdVRPVmwzMjBlNzYyemU5a3YxOU9tXw?oc=5
CBMimgFBVV95cUxOQjZ4ZU1DSWpNQnNUUTh4RzBTdGxLdS1lME1iTE14SmZ3TkVVMFNTdkU0alJSODBoZERGUEpzcUhVNHRBUE9CVHZvZFZNQTJyRk5CamtQOTFSUzZ1aW05NWExVll4azA1bGh3b21vNHJ6Q2RLRUxPRlc4eFAxUWozRUpxNDlsVkg3LW5uLXRrSjllMVVacHBfWFhn,Meta,news,Business Insider,2025-10-22 07:00:00,Meta's Alexandr Wang on why the AI team just laid off 600 workers - Business Insider,0,https://news.google.com/rss/articles/CBMimgFBVV95cUxOQjZ4ZU1DSWpNQnNUUTh4RzBTdGxLdS1lME1iTE14SmZ3TkVVMFNTdkU0alJSODBoZERGUEpzcUhVNHRBUE9CVHZvZFZNQTJyRk5CamtQOTFSUzZ1aW05NWExVll4azA1bGh3b21vNHJ6Q2RLRUxPRlc4eFAxUWozRUpxNDlsVkg3LW5uLXRrSjllMVVacHBfWFhn?oc=5
CBMikANBVV95cUxPdlBZaFN4UGhpdHZ5SFUteEktT1MxVGloamw0T2dLTGttOHUyTUZYcm5GTk1LWGVvSU44bHZ1SmRDcTJiVTFBU1NwZkhTS0w5cEpxZEl0VkdDNVhQWDg0RG8xSXlPajVHbjZ6eXNKRlh2VzJvOXRXc1lKdlloZkl0OU5NUC1vSnZtbGEyak9nVGVFX3M4TUFyZ0h4OUVTOUF6REFFa2dXMFlEZjBhaUhtczNkejhQVUFndVdhZTN2UDJxQmhhakdSdXg3Vzg4eWdyT0NlOWJaYmhOQVhoS0xpVHV2NVBtaUMxU1dBTkZDVko2LVdBZzNmVXh0NGVWN1VET3dham54SUpBUGJFUkEtUUhMVEVJSWdsRXFRNFZSMlpubktuS2pubDdsQTRUbS1hek8wcjA1Qldtd2NLV21rTXdPMk41Nkt0WnhhUmpNQnpsdlZycWdnVzdjdXJFZTVvRnRDNTBXTVNPYWhHdHhiXzhYT0N4UHd4VGQ3cGJMRnp0bFd1eW1qeWEyYjlGRnJ0,Meta,news,MSN,2025-12-20 19:19:41,"Meta’s layoffs spark backlash, employees reject 'performance-based' claims: “Cruelest company... Zuck doesn’t care about…” - MSN",0,https://news.google.com/rss/articles/CBMikANBVV95cUxPdlBZaFN4UGhpdHZ5SFUteEktT1MxVGloamw0T2dLTGttOHUyTUZYcm5GTk1LWGVvSU44bHZ1SmRDcTJiVTFBU1NwZkhTS0w5cEpxZEl0VkdDNVhQWDg0RG8xSXlPajVHbjZ6eXNKRlh2VzJvOXRXc1lKdlloZkl0OU5NUC1vSnZtbGEyak9nVGVFX3M4TUFyZ0h4OUVTOUF6REFFa2dXMFlEZjBhaUhtczNkejhQVUFndVdhZTN2UDJxQmhhakdSdXg3Vzg4eWdyT0NlOWJaYmhOQVhoS0xpVHV2NVBtaUMxU1dBTkZDVko2LVdBZzNmVXh0NGVWN1VET3dham54SUpBUGJFUkEtUUhMVEVJSWdsRXFRNFZSMlpubktuS2pubDdsQTRUbS1hek8wcjA1Qldtd2NLV21rTXdPMk41Nkt0WnhhUmpNQnpsdlZycWdnVzdjdXJFZTVvRnRDNTBXTVNPYWhHdHhiXzhYT0N4UHd4VGQ3cGJMRnp0bFd1eW1qeWEyYjlGRnJ0?oc=5
CBMiugFBVV95cUxQUDB6RzRVakhfbWdtN0ZfYmQ2RmczazJCN1lIb2dLQTM2QklQOUdVNWxXbmh6OTZUYW9sLVQ5Q2lnNUc0eTZuMlhlWFZTbFFsUXZLWnJVektLSWR2SzBPVkpQTG1TNExpbXhoZE5OVWJlRnlFU2Y5TU5zWFJ1S3AyUjVjZVFna1YtUGZvUk1mRktkQnRoV2dxbkFpM1pkR2RaSVJrT1lEaGtMYkI4dEtDem9WUE1iUVZYbFHSAb8BQVVfeXFMTWN3YkJWNEx2QjhzU3pOOVpmX3JRd01nYVF5b1pacTlQb2xvZjhfUWROWU9NaWU4Yi1KNjNqUW5XY202blU3WlhKUnZKcFdXb25YM0NaM2dsWFp2bkFBOEw4eUZwY0doOFFaMTZNOXh1T0ZvaEpqdlhNc1JQUkxkaFRLTndMVS12TnpXejl3M09kWjlYU3hMWUowWjh3V3ZlZk1UQnRhVmJqQzhBQW5BWGlSa01NUF9xSXJBQjhpY1U,Meta,news,ABC7 San Francisco,2025-10-22 07:00:00,Meta layoffs: Company cutting 600 AI jobs even as it continues to hire more for its superintelligence lab - ABC7 San Francisco,0,https://news.google.com/rss/articles/CBMiugFBVV95cUxQUDB6RzRVakhfbWdtN0ZfYmQ2RmczazJCN1lIb2dLQTM2QklQOUdVNWxXbmh6OTZUYW9sLVQ5Q2lnNUc0eTZuMlhlWFZTbFFsUXZLWnJVektLSWR2SzBPVkpQTG1TNExpbXhoZE5OVWJlRnlFU2Y5TU5zWFJ1S3AyUjVjZVFna1YtUGZvUk1mRktkQnRoV2dxbkFpM1pkR2RaSVJrT1lEaGtMYkI4dEtDem9WUE1iUVZYbFHSAb8BQVVfeXFMTWN3YkJWNEx2QjhzU3pOOVpmX3JRd01nYVF5b1pacTlQb2xvZjhfUWROWU9NaWU4Yi1KNjNqUW5XY202blU3WlhKUnZKcFdXb25YM0NaM2dsWFp2bkFBOEw4eUZwY0doOFFaMTZNOXh1T0ZvaEpqdlhNc1JQUkxkaFRLTndMVS12TnpXejl3M09kWjlYU3hMWUowWjh3V3ZlZk1UQnRhVmJqQzhBQW5BWGlSa01NUF9xSXJBQjhpY1U?oc=5
CBMirgFBVV95cUxQYy10YmRiYmY0RHBHSzJ4clZFT1p5emNrTFZZSmd1QnFraURIelktOHpld2E5aUxLeHNDR2YyVE1udlFuMjZ0UUFqZktnRjloQUtISlVHV1Z1QzRKTzd3cldqRmFVMjZfY1Z2WHFvenRSaDBmSk9fT3ROYjdUNjUxVmlKanpRT1ktUlBZZXVOZjdRTzRsdm5CZV9PeG1ET1RuNmh1cmM1a05ib3NjdUE,Meta,news,Investopedia,2025-10-22 07:00:00,Meta Is Laying Off 600 Workers in Its AI Division—What You Need to Know - Investopedia,0,https://news.google.com/rss/articles/CBMirgFBVV95cUxQYy10YmRiYmY0RHBHSzJ4clZFT1p5emNrTFZZSmd1QnFraURIelktOHpld2E5aUxLeHNDR2YyVE1udlFuMjZ0UUFqZktnRjloQUtISlVHV1Z1QzRKTzd3cldqRmFVMjZfY1Z2WHFvenRSaDBmSk9fT3ROYjdUNjUxVmlKanpRT1ktUlBZZXVOZjdRTzRsdm5CZV9PeG1ET1RuNmh1cmM1a05ib3NjdUE?oc=5
CBMiaEFVX3lxTE4tQkF0TGYtMUdsdFdoQ3RabmNWajJTcXFhcXROUEFMUXJNajhXWXlUSHQzWjNfMTVtZk1QaGFJLV9KTjhlWjFIYmVJaDhYcXY2a0FPQmlkQS0xRThpZVJuM192TTNmZTdh0gFuQVVfeXFMTmNwc1NoRms5dk9wM2h5bUk1R3hnNEpOUVV2TUp0ZmdObWY1bU1IYmpWb2N4UmxxZVNQNlBZOHVUQUswV2dLU2g2bXN0VVJ2Wm1Kb0wyS1hhOTUyd1lLelN4Qlk4dU90YndwRkRoV2c,Meta,news,CNBC,2025-12-04 08:00:00,Meta stock climbs 3% on report of planned metaverse cuts - CNBC,0,https://news.google.com/rss/articles/CBMiaEFVX3lxTE4tQkF0TGYtMUdsdFdoQ3RabmNWajJTcXFhcXROUEFMUXJNajhXWXlUSHQzWjNfMTVtZk1QaGFJLV9KTjhlWjFIYmVJaDhYcXY2a0FPQmlkQS0xRThpZVJuM192TTNmZTdh0gFuQVVfeXFMTmNwc1NoRms5dk9wM2h5bUk1R3hnNEpOUVV2TUp0ZmdObWY1bU1IYmpWb2N4UmxxZVNQNlBZOHVUQUswV2dLU2g2bXN0VVJ2Wm1Kb0wyS1hhOTUyd1lLelN4Qlk4dU90YndwRkRoV2c?oc=5
CBMiU0FVX3lxTE1aT3F1aGlZcHdsdGNaRHN1M2hJcTctWGhycTFpX2V4WTE5bDNMX3dZVWRZUklCT3dKa05lR0Zud1BHVVdNajVtc3BSdFdJeC1xZ3E4,Meta,news,36Kr,2025-11-02 07:00:00,"Meta Layoffs & OpenAI Restructuring: A 10,000-Word Analysis on How Google's AI Epic Is Rewritten by ""Heroes"" - 36Kr",0,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1aT3F1aGlZcHdsdGNaRHN1M2hJcTctWGhycTFpX2V4WTE5bDNMX3dZVWRZUklCT3dKa05lR0Zud1BHVVdNajVtc3BSdFdJeC1xZ3E4?oc=5
CBMiZ0FVX3lxTE1DYnk2NlNQdGtNQl9yTlM0WE0tcnJpWnRxS1ZpelRLOU1fVHItV3BZdHFxR3dRMXJJa01mdDhXLXVrRmczUjEtcWdMa3F6dXBfSjdYWnRENHFUeGRPdDJKd2ZpM3NLRms,Meta,news,Ragan Communications,2025-11-21 08:00:00,Verizon layoff memo emphasizes upskilling; Meta tells workers they’re being judged on AI use - Ragan Communications,0,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1DYnk2NlNQdGtNQl9yTlM0WE0tcnJpWnRxS1ZpelRLOU1fVHItV3BZdHFxR3dRMXJJa01mdDhXLXVrRmczUjEtcWdMa3F6dXBfSjdYWnRENHFUeGRPdDJKd2ZpM3NLRms?oc=5
CBMi3AFBVV95cUxQeF9KbHRvb3JxY2R5NFdVNGhmWVRjcmlaVTFWdFpVdk1PVGtjd2Q1YmI4aENLWUUtZU4zZzlJWmR1NENEZjZLY05Ldnc4eFR5ZDJNMUZZQ3lFWTV2bkhKQi1WeExCNkVIbHU5TnZLTDd4VFZ1d2FuWF91b2VXR2JpdE9MUlVGLWdlbm5HQWtRMnN6Ql96dUFtMHpPT3oyaG95dkpHTW5nbXhXaFptTUV3Tm1jb0ZVc1FkOHJNSllIeEtMZE03ZFIzaGZEN1IyNHYyMkpqZUN5U3ZFclBH0gHiAUFVX3lxTE5rTHd1RWZtOWZYajFnTnlub2NnMFdJVFBZYWhpWWY2b1E0Y0ZvSmlqbVpwdjdDRDBkc3dOMVhHQjlXdU5iU1BkaVdRYW9seE9RU0ppZTZnSnFJWjdaQ1lzUjIzX1M5aEQyWC1HZ2pGX3JGVnFscGdtSEtwVjZFYUxNT1JnaXFKQjZaYWVIZVdNUnFYdDFFMjZ0ZkZxaU1VZmNKMFRVZkxkSEs4UG8xelRGMUttRHVRZGxjMmpwNmdWSnZobklLTmFqbkNmbjJ4MnAwZkV6VmRERFNyM1FDLVVoaVE,Meta,news,The Economic Times,2025-10-27 07:00:00,Meta layoffs: Here's the email it sent to its employees it just sacked - The Economic Times,0,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQeF9KbHRvb3JxY2R5NFdVNGhmWVRjcmlaVTFWdFpVdk1PVGtjd2Q1YmI4aENLWUUtZU4zZzlJWmR1NENEZjZLY05Ldnc4eFR5ZDJNMUZZQ3lFWTV2bkhKQi1WeExCNkVIbHU5TnZLTDd4VFZ1d2FuWF91b2VXR2JpdE9MUlVGLWdlbm5HQWtRMnN6Ql96dUFtMHpPT3oyaG95dkpHTW5nbXhXaFptTUV3Tm1jb0ZVc1FkOHJNSllIeEtMZE03ZFIzaGZEN1IyNHYyMkpqZUN5U3ZFclBH0gHiAUFVX3lxTE5rTHd1RWZtOWZYajFnTnlub2NnMFdJVFBZYWhpWWY2b1E0Y0ZvSmlqbVpwdjdDRDBkc3dOMVhHQjlXdU5iU1BkaVdRYW9seE9RU0ppZTZnSnFJWjdaQ1lzUjIzX1M5aEQyWC1HZ2pGX3JGVnFscGdtSEtwVjZFYUxNT1JnaXFKQjZaYWVIZVdNUnFYdDFFMjZ0ZkZxaU1VZmNKMFRVZkxkSEs4UG8xelRGMUttRHVRZGxjMmpwNmdWSnZobklLTmFqbkNmbjJ4MnAwZkV6VmRERFNyM1FDLVVoaVE?oc=5
